x,y,objID,classID
60707.0,15815.0,27.0,7.0
60704.0,15820.0,27.0,7.0
60704.0,15824.0,27.0,7.0
60702.0,15831.0,27.0,7.0
60700.0,15835.0,27.0,7.0
60698.0,15842.0,27.0,7.0
60698.0,15849.0,27.0,7.0
60695.0,15858.0,27.0,7.0
60695.0,15864.0,27.0,7.0
60695.0,15871.0,27.0,7.0
60695.0,15875.0,27.0,7.0
60695.0,15880.0,27.0,7.0
60695.0,15884.0,27.0,7.0
60695.0,15886.0,27.0,7.0
60693.0,15893.0,27.0,7.0
60693.0,15895.0,27.0,7.0
60691.0,15902.0,27.0,7.0
60691.0,15909.0,27.0,7.0
60689.0,15915.0,27.0,7.0
60689.0,15922.0,27.0,7.0
60689.0,15926.0,27.0,7.0
60689.0,15931.0,27.0,7.0
60687.0,15933.0,27.0,7.0
60687.0,15938.0,27.0,7.0
60687.0,15940.0,27.0,7.0
60687.0,15944.0,27.0,7.0
60691.0,15951.0,27.0,7.0
60698.0,15958.0,27.0,7.0
60700.0,15962.0,27.0,7.0
60702.0,15962.0,27.0,7.0
60709.0,15964.0,27.0,7.0
60711.0,15966.0,27.0,7.0
60720.0,15964.0,27.0,7.0
60727.0,15964.0,27.0,7.0
60733.0,15964.0,27.0,7.0
60735.0,15964.0,27.0,7.0
60740.0,15962.0,27.0,7.0
60744.0,15962.0,27.0,7.0
60751.0,15964.0,27.0,7.0
60758.0,15964.0,27.0,7.0
60771.0,15964.0,27.0,7.0
60775.0,15966.0,27.0,7.0
60780.0,15969.0,27.0,7.0
60784.0,15969.0,27.0,7.0
60782.0,15953.0,27.0,7.0
59879.0,17124.0,28.0,7.0
59877.0,17124.0,28.0,7.0
59866.0,17119.0,28.0,7.0
59861.0,17119.0,28.0,7.0
59858.0,17116.0,28.0,7.0
59848.0,17114.0,28.0,7.0
59832.0,17106.0,28.0,7.0
59824.0,17106.0,28.0,7.0
59822.0,17100.0,28.0,7.0
59814.0,17095.0,28.0,7.0
59808.0,17095.0,28.0,7.0
59800.0,17092.0,28.0,7.0
59787.0,17095.0,28.0,7.0
59782.0,17100.0,28.0,7.0
59774.0,17108.0,28.0,7.0
59774.0,17111.0,28.0,7.0
59774.0,17119.0,28.0,7.0
59774.0,17129.0,28.0,7.0
59774.0,17137.0,28.0,7.0
59774.0,17145.0,28.0,7.0
59777.0,17150.0,28.0,7.0
59779.0,17158.0,28.0,7.0
59782.0,17164.0,28.0,7.0
59785.0,17166.0,28.0,7.0
59787.0,17166.0,28.0,7.0
59793.0,17169.0,28.0,7.0
59806.0,17179.0,28.0,7.0
59808.0,17185.0,28.0,7.0
59816.0,17190.0,28.0,7.0
59822.0,17200.0,28.0,7.0
59827.0,17203.0,28.0,7.0
59827.0,17206.0,28.0,7.0
59829.0,17208.0,28.0,7.0
59840.0,17216.0,28.0,7.0
59845.0,17219.0,28.0,7.0
59848.0,17224.0,28.0,7.0
59853.0,17227.0,28.0,7.0
59858.0,17227.0,28.0,7.0
59866.0,17227.0,28.0,7.0
59869.0,17227.0,28.0,7.0
59879.0,17229.0,28.0,7.0
59887.0,17229.0,28.0,7.0
59895.0,17232.0,28.0,7.0
59906.0,17235.0,28.0,7.0
59916.0,17235.0,28.0,7.0
59929.0,17237.0,28.0,7.0
59932.0,17237.0,28.0,7.0
59940.0,17237.0,28.0,7.0
59950.0,17237.0,28.0,7.0
59961.0,17235.0,28.0,7.0
59969.0,17232.0,28.0,7.0
59982.0,17227.0,28.0,7.0
59993.0,17219.0,28.0,7.0
59998.0,17206.0,28.0,7.0
60006.0,17192.0,28.0,7.0
60011.0,17187.0,28.0,7.0
60014.0,17179.0,28.0,7.0
60016.0,17177.0,28.0,7.0
60019.0,17174.0,28.0,7.0
60019.0,17166.0,28.0,7.0
60019.0,17161.0,28.0,7.0
60019.0,17150.0,28.0,7.0
60019.0,17145.0,28.0,7.0
60016.0,17145.0,28.0,7.0
60014.0,17137.0,28.0,7.0
60006.0,17132.0,28.0,7.0
60000.0,17132.0,28.0,7.0
59990.0,17127.0,28.0,7.0
59985.0,17127.0,28.0,7.0
59974.0,17124.0,28.0,7.0
59969.0,17124.0,28.0,7.0
59958.0,17121.0,28.0,7.0
59953.0,17124.0,28.0,7.0
59940.0,17124.0,28.0,7.0
59937.0,17121.0,28.0,7.0
59929.0,17121.0,28.0,7.0
59924.0,17121.0,28.0,7.0
59922.0,17121.0,28.0,7.0
59916.0,17121.0,28.0,7.0
59914.0,17121.0,28.0,7.0
59911.0,17121.0,28.0,7.0
59906.0,17119.0,28.0,7.0
59903.0,17119.0,28.0,7.0
59879.0,17124.0,28.0,7.0
59785.0,17332.0,29.0,7.0
59779.0,17335.0,29.0,7.0
59779.0,17337.0,29.0,7.0
59777.0,17340.0,29.0,7.0
59774.0,17340.0,29.0,7.0
59769.0,17342.0,29.0,7.0
59764.0,17342.0,29.0,7.0
59761.0,17342.0,29.0,7.0
59758.0,17342.0,29.0,7.0
59748.0,17340.0,29.0,7.0
59743.0,17340.0,29.0,7.0
59735.0,17337.0,29.0,7.0
59722.0,17335.0,29.0,7.0
59716.0,17329.0,29.0,7.0
59708.0,17327.0,29.0,7.0
59703.0,17324.0,29.0,7.0
59700.0,17324.0,29.0,7.0
59695.0,17316.0,29.0,7.0
59695.0,17314.0,29.0,7.0
59693.0,17311.0,29.0,7.0
59690.0,17306.0,29.0,7.0
59687.0,17300.0,29.0,7.0
59687.0,17295.0,29.0,7.0
59687.0,17292.0,29.0,7.0
59685.0,17290.0,29.0,7.0
59685.0,17285.0,29.0,7.0
59685.0,17279.0,29.0,7.0
59682.0,17274.0,29.0,7.0
59682.0,17269.0,29.0,7.0
59682.0,17264.0,29.0,7.0
59682.0,17258.0,29.0,7.0
59685.0,17253.0,29.0,7.0
59687.0,17250.0,29.0,7.0
59690.0,17248.0,29.0,7.0
59693.0,17242.0,29.0,7.0
59698.0,17237.0,29.0,7.0
59703.0,17232.0,29.0,7.0
59703.0,17229.0,29.0,7.0
59706.0,17227.0,29.0,7.0
59711.0,17227.0,29.0,7.0
59716.0,17227.0,29.0,7.0
59727.0,17221.0,29.0,7.0
59729.0,17219.0,29.0,7.0
59735.0,17216.0,29.0,7.0
59740.0,17214.0,29.0,7.0
59743.0,17211.0,29.0,7.0
59745.0,17211.0,29.0,7.0
59756.0,17211.0,29.0,7.0
59758.0,17211.0,29.0,7.0
59764.0,17211.0,29.0,7.0
59766.0,17211.0,29.0,7.0
59769.0,17211.0,29.0,7.0
59779.0,17214.0,29.0,7.0
59782.0,17216.0,29.0,7.0
59785.0,17216.0,29.0,7.0
59787.0,17216.0,29.0,7.0
59787.0,17219.0,29.0,7.0
59790.0,17219.0,29.0,7.0
59790.0,17221.0,29.0,7.0
59790.0,17224.0,29.0,7.0
59793.0,17229.0,29.0,7.0
59795.0,17235.0,29.0,7.0
59800.0,17237.0,29.0,7.0
59800.0,17240.0,29.0,7.0
59803.0,17245.0,29.0,7.0
59803.0,17250.0,29.0,7.0
59806.0,17256.0,29.0,7.0
59806.0,17258.0,29.0,7.0
59806.0,17261.0,29.0,7.0
59808.0,17266.0,29.0,7.0
59811.0,17269.0,29.0,7.0
59814.0,17271.0,29.0,7.0
59814.0,17274.0,29.0,7.0
59814.0,17279.0,29.0,7.0
59814.0,17285.0,29.0,7.0
59814.0,17290.0,29.0,7.0
59811.0,17295.0,29.0,7.0
59811.0,17298.0,29.0,7.0
59808.0,17300.0,29.0,7.0
59808.0,17303.0,29.0,7.0
59808.0,17306.0,29.0,7.0
59806.0,17306.0,29.0,7.0
59806.0,17308.0,29.0,7.0
59803.0,17308.0,29.0,7.0
59803.0,17311.0,29.0,7.0
59798.0,17314.0,29.0,7.0
59795.0,17316.0,29.0,7.0
59793.0,17319.0,29.0,7.0
59790.0,17321.0,29.0,7.0
59790.0,17324.0,29.0,7.0
59787.0,17327.0,29.0,7.0
59785.0,17329.0,29.0,7.0
59785.0,17332.0,29.0,7.0
62318.0,17132.0,30.0,7.0
62310.0,17126.0,30.0,7.0
62303.0,17126.0,30.0,7.0
62300.0,17129.0,30.0,7.0
62295.0,17129.0,30.0,7.0
62287.0,17129.0,30.0,7.0
62276.0,17129.0,30.0,7.0
62271.0,17129.0,30.0,7.0
62268.0,17129.0,30.0,7.0
62266.0,17129.0,30.0,7.0
62263.0,17126.0,30.0,7.0
62260.0,17126.0,30.0,7.0
62258.0,17124.0,30.0,7.0
62255.0,17124.0,30.0,7.0
62253.0,17121.0,30.0,7.0
62250.0,17121.0,30.0,7.0
62245.0,17116.0,30.0,7.0
62239.0,17113.0,30.0,7.0
62231.0,17108.0,30.0,7.0
62229.0,17105.0,30.0,7.0
62221.0,17095.0,30.0,7.0
62218.0,17092.0,30.0,7.0
62216.0,17084.0,30.0,7.0
62213.0,17079.0,30.0,7.0
62210.0,17069.0,30.0,7.0
62208.0,17063.0,30.0,7.0
62205.0,17061.0,30.0,7.0
62203.0,17050.0,30.0,7.0
62197.0,17045.0,30.0,7.0
62192.0,17040.0,30.0,7.0
62187.0,17037.0,30.0,7.0
62179.0,17034.0,30.0,7.0
62171.0,17026.0,30.0,7.0
62163.0,17024.0,30.0,7.0
62160.0,17024.0,30.0,7.0
62153.0,17024.0,30.0,7.0
62150.0,17024.0,30.0,7.0
62147.0,17024.0,30.0,7.0
62142.0,17024.0,30.0,7.0
62137.0,17026.0,30.0,7.0
62131.0,17029.0,30.0,7.0
62126.0,17029.0,30.0,7.0
62124.0,17032.0,30.0,7.0
62121.0,17034.0,30.0,7.0
62118.0,17037.0,30.0,7.0
62118.0,17040.0,30.0,7.0
62116.0,17040.0,30.0,7.0
62116.0,17045.0,30.0,7.0
62116.0,17050.0,30.0,7.0
62116.0,17055.0,30.0,7.0
62113.0,17061.0,30.0,7.0
62113.0,17069.0,30.0,7.0
62113.0,17074.0,30.0,7.0
62110.0,17082.0,30.0,7.0
62110.0,17087.0,30.0,7.0
62110.0,17090.0,30.0,7.0
62110.0,17092.0,30.0,7.0
62110.0,17098.0,30.0,7.0
62110.0,17100.0,30.0,7.0
62108.0,17108.0,30.0,7.0
62108.0,17111.0,30.0,7.0
62108.0,17113.0,30.0,7.0
62108.0,17116.0,30.0,7.0
62108.0,17119.0,30.0,7.0
62110.0,17126.0,30.0,7.0
62110.0,17129.0,30.0,7.0
62110.0,17132.0,30.0,7.0
62113.0,17137.0,30.0,7.0
62116.0,17140.0,30.0,7.0
62121.0,17150.0,30.0,7.0
62129.0,17150.0,30.0,7.0
62139.0,17150.0,30.0,7.0
62150.0,17150.0,30.0,7.0
62160.0,17153.0,30.0,7.0
62163.0,17155.0,30.0,7.0
62168.0,17155.0,30.0,7.0
62168.0,17158.0,30.0,7.0
62171.0,17163.0,30.0,7.0
62174.0,17166.0,30.0,7.0
62176.0,17166.0,30.0,7.0
62181.0,17171.0,30.0,7.0
62192.0,17176.0,30.0,7.0
62203.0,17182.0,30.0,7.0
62210.0,17192.0,30.0,7.0
62213.0,17195.0,30.0,7.0
62218.0,17198.0,30.0,7.0
62221.0,17200.0,30.0,7.0
62221.0,17203.0,30.0,7.0
62224.0,17203.0,30.0,7.0
62229.0,17205.0,30.0,7.0
62231.0,17208.0,30.0,7.0
62239.0,17216.0,30.0,7.0
62242.0,17219.0,30.0,7.0
62247.0,17221.0,30.0,7.0
62253.0,17221.0,30.0,7.0
62255.0,17224.0,30.0,7.0
62258.0,17226.0,30.0,7.0
62260.0,17226.0,30.0,7.0
62274.0,17232.0,30.0,7.0
62281.0,17232.0,30.0,7.0
62287.0,17232.0,30.0,7.0
62289.0,17229.0,30.0,7.0
62292.0,17229.0,30.0,7.0
62297.0,17226.0,30.0,7.0
62303.0,17226.0,30.0,7.0
62310.0,17226.0,30.0,7.0
62318.0,17226.0,30.0,7.0
62324.0,17226.0,30.0,7.0
62326.0,17224.0,30.0,7.0
62331.0,17221.0,30.0,7.0
62334.0,17219.0,30.0,7.0
62339.0,17213.0,30.0,7.0
62342.0,17213.0,30.0,7.0
62345.0,17213.0,30.0,7.0
62350.0,17205.0,30.0,7.0
62353.0,17203.0,30.0,7.0
62355.0,17198.0,30.0,7.0
62355.0,17190.0,30.0,7.0
62355.0,17174.0,30.0,7.0
62353.0,17161.0,30.0,7.0
62353.0,17155.0,30.0,7.0
62350.0,17150.0,30.0,7.0
62347.0,17148.0,30.0,7.0
62345.0,17145.0,30.0,7.0
62342.0,17140.0,30.0,7.0
62334.0,17134.0,30.0,7.0
62331.0,17134.0,30.0,7.0
62318.0,17132.0,30.0,7.0
65734.0,16010.0,31.0,7.0
65728.0,16008.0,31.0,7.0
65724.0,16008.0,31.0,7.0
65722.0,16006.0,31.0,7.0
65721.0,16006.0,31.0,7.0
65719.0,16008.0,31.0,7.0
65715.0,16008.0,31.0,7.0
65715.0,16010.0,31.0,7.0
65713.0,16010.0,31.0,7.0
65709.0,16012.0,31.0,7.0
65706.0,16016.0,31.0,7.0
65704.0,16017.0,31.0,7.0
65700.0,16019.0,31.0,7.0
65698.0,16021.0,31.0,7.0
65694.0,16023.0,31.0,7.0
65692.0,16025.0,31.0,7.0
65687.0,16027.0,31.0,7.0
65685.0,16027.0,31.0,7.0
65681.0,16029.0,31.0,7.0
65677.0,16031.0,31.0,7.0
65675.0,16031.0,31.0,7.0
65672.0,16033.0,31.0,7.0
65670.0,16036.0,31.0,7.0
65668.0,16038.0,31.0,7.0
65666.0,16048.0,31.0,7.0
65664.0,16055.0,31.0,7.0
65664.0,16059.0,31.0,7.0
65664.0,16063.0,31.0,7.0
65662.0,16065.0,31.0,7.0
65662.0,16066.0,31.0,7.0
65660.0,16070.0,31.0,7.0
65660.0,16076.0,31.0,7.0
65658.0,16080.0,31.0,7.0
65658.0,16085.0,31.0,7.0
65658.0,16091.0,31.0,7.0
65658.0,16095.0,31.0,7.0
65658.0,16097.0,31.0,7.0
65658.0,16099.0,31.0,7.0
65660.0,16102.0,31.0,7.0
65662.0,16108.0,31.0,7.0
65662.0,16112.0,31.0,7.0
65662.0,16114.0,31.0,7.0
65662.0,16116.0,31.0,7.0
65662.0,16119.0,31.0,7.0
65662.0,16121.0,31.0,7.0
65664.0,16123.0,31.0,7.0
65664.0,16125.0,31.0,7.0
65668.0,16127.0,31.0,7.0
65670.0,16129.0,31.0,7.0
65679.0,16129.0,31.0,7.0
65681.0,16129.0,31.0,7.0
65685.0,16129.0,31.0,7.0
65689.0,16129.0,31.0,7.0
65692.0,16129.0,31.0,7.0
65694.0,16129.0,31.0,7.0
65700.0,16129.0,31.0,7.0
65704.0,16129.0,31.0,7.0
65709.0,16129.0,31.0,7.0
65719.0,16129.0,31.0,7.0
65726.0,16123.0,31.0,7.0
65728.0,16119.0,31.0,7.0
65730.0,16117.0,31.0,7.0
65732.0,16116.0,31.0,7.0
65734.0,16116.0,31.0,7.0
65734.0,16114.0,31.0,7.0
65736.0,16114.0,31.0,7.0
65736.0,16112.0,31.0,7.0
65738.0,16110.0,31.0,7.0
65739.0,16108.0,31.0,7.0
65741.0,16106.0,31.0,7.0
65745.0,16104.0,31.0,7.0
65747.0,16104.0,31.0,7.0
65749.0,16102.0,31.0,7.0
65751.0,16102.0,31.0,7.0
65753.0,16100.0,31.0,7.0
65756.0,16099.0,31.0,7.0
65756.0,16097.0,31.0,7.0
65760.0,16093.0,31.0,7.0
65762.0,16091.0,31.0,7.0
65764.0,16089.0,31.0,7.0
65766.0,16089.0,31.0,7.0
65766.0,16087.0,31.0,7.0
65770.0,16085.0,31.0,7.0
65772.0,16082.0,31.0,7.0
65772.0,16080.0,31.0,7.0
65773.0,16074.0,31.0,7.0
65775.0,16070.0,31.0,7.0
65775.0,16068.0,31.0,7.0
65777.0,16065.0,31.0,7.0
65777.0,16061.0,31.0,7.0
65777.0,16057.0,31.0,7.0
65777.0,16055.0,31.0,7.0
65777.0,16050.0,31.0,7.0
65775.0,16048.0,31.0,7.0
65775.0,16046.0,31.0,7.0
65775.0,16044.0,31.0,7.0
65775.0,16040.0,31.0,7.0
65773.0,16038.0,31.0,7.0
65772.0,16034.0,31.0,7.0
65772.0,16031.0,31.0,7.0
65770.0,16027.0,31.0,7.0
65768.0,16027.0,31.0,7.0
65768.0,16025.0,31.0,7.0
65762.0,16021.0,31.0,7.0
65762.0,16017.0,31.0,7.0
65760.0,16016.0,31.0,7.0
65760.0,16012.0,31.0,7.0
65758.0,16012.0,31.0,7.0
65756.0,16012.0,31.0,7.0
65753.0,16012.0,31.0,7.0
65734.0,16010.0,31.0,7.0
65624.0,16414.0,32.0,7.0
65622.0,16414.0,32.0,7.0
65622.0,16412.0,32.0,7.0
65619.0,16410.0,32.0,7.0
65615.0,16408.0,32.0,7.0
65611.0,16402.0,32.0,7.0
65607.0,16399.0,32.0,7.0
65606.0,16399.0,32.0,7.0
65604.0,16399.0,32.0,7.0
65604.0,16397.0,32.0,7.0
65598.0,16397.0,32.0,7.0
65592.0,16395.0,32.0,7.0
65589.0,16393.0,32.0,7.0
65585.0,16393.0,32.0,7.0
65583.0,16393.0,32.0,7.0
65581.0,16393.0,32.0,7.0
65575.0,16393.0,32.0,7.0
65570.0,16393.0,32.0,7.0
65562.0,16395.0,32.0,7.0
65556.0,16397.0,32.0,7.0
65555.0,16397.0,32.0,7.0
65551.0,16397.0,32.0,7.0
65551.0,16399.0,32.0,7.0
65549.0,16400.0,32.0,7.0
65547.0,16404.0,32.0,7.0
65545.0,16406.0,32.0,7.0
65545.0,16408.0,32.0,7.0
65543.0,16414.0,32.0,7.0
65541.0,16417.0,32.0,7.0
65541.0,16419.0,32.0,7.0
65539.0,16421.0,32.0,7.0
65538.0,16423.0,32.0,7.0
65536.0,16427.0,32.0,7.0
65534.0,16431.0,32.0,7.0
65532.0,16431.0,32.0,7.0
65528.0,16433.0,32.0,7.0
65524.0,16434.0,32.0,7.0
65521.0,16444.0,32.0,7.0
65521.0,16453.0,32.0,7.0
65519.0,16455.0,32.0,7.0
65519.0,16461.0,32.0,7.0
65521.0,16468.0,32.0,7.0
65521.0,16472.0,32.0,7.0
65521.0,16476.0,32.0,7.0
65519.0,16482.0,32.0,7.0
65519.0,16485.0,32.0,7.0
65519.0,16487.0,32.0,7.0
65519.0,16489.0,32.0,7.0
65519.0,16491.0,32.0,7.0
65519.0,16493.0,32.0,7.0
65517.0,16495.0,32.0,7.0
65517.0,16497.0,32.0,7.0
65515.0,16500.0,32.0,7.0
65513.0,16502.0,32.0,7.0
65509.0,16510.0,32.0,7.0
65506.0,16510.0,32.0,7.0
65502.0,16512.0,32.0,7.0
65498.0,16516.0,32.0,7.0
65498.0,16523.0,32.0,7.0
65498.0,16527.0,32.0,7.0
65496.0,16527.0,32.0,7.0
65496.0,16529.0,32.0,7.0
65496.0,16531.0,32.0,7.0
65496.0,16533.0,32.0,7.0
65498.0,16540.0,32.0,7.0
65500.0,16542.0,32.0,7.0
65504.0,16544.0,32.0,7.0
65507.0,16548.0,32.0,7.0
65511.0,16548.0,32.0,7.0
65513.0,16550.0,32.0,7.0
65521.0,16550.0,32.0,7.0
65524.0,16551.0,32.0,7.0
65528.0,16551.0,32.0,7.0
65538.0,16551.0,32.0,7.0
65541.0,16550.0,32.0,7.0
65547.0,16550.0,32.0,7.0
65549.0,16548.0,32.0,7.0
65551.0,16548.0,32.0,7.0
65553.0,16548.0,32.0,7.0
65555.0,16548.0,32.0,7.0
65556.0,16548.0,32.0,7.0
65558.0,16548.0,32.0,7.0
65562.0,16550.0,32.0,7.0
65566.0,16550.0,32.0,7.0
65568.0,16551.0,32.0,7.0
65570.0,16551.0,32.0,7.0
65572.0,16551.0,32.0,7.0
65573.0,16553.0,32.0,7.0
65577.0,16553.0,32.0,7.0
65581.0,16553.0,32.0,7.0
65583.0,16553.0,32.0,7.0
65583.0,16551.0,32.0,7.0
65585.0,16551.0,32.0,7.0
65589.0,16551.0,32.0,7.0
65590.0,16551.0,32.0,7.0
65598.0,16550.0,32.0,7.0
65604.0,16546.0,32.0,7.0
65606.0,16546.0,32.0,7.0
65611.0,16544.0,32.0,7.0
65613.0,16544.0,32.0,7.0
65617.0,16542.0,32.0,7.0
65621.0,16538.0,32.0,7.0
65624.0,16534.0,32.0,7.0
65626.0,16534.0,32.0,7.0
65628.0,16531.0,32.0,7.0
65628.0,16527.0,32.0,7.0
65630.0,16525.0,32.0,7.0
65632.0,16523.0,32.0,7.0
65632.0,16521.0,32.0,7.0
65634.0,16519.0,32.0,7.0
65638.0,16516.0,32.0,7.0
65638.0,16514.0,32.0,7.0
65639.0,16510.0,32.0,7.0
65643.0,16506.0,32.0,7.0
65645.0,16500.0,32.0,7.0
65647.0,16493.0,32.0,7.0
65647.0,16485.0,32.0,7.0
65649.0,16480.0,32.0,7.0
65649.0,16474.0,32.0,7.0
65649.0,16470.0,32.0,7.0
65649.0,16468.0,32.0,7.0
65651.0,16461.0,32.0,7.0
65651.0,16459.0,32.0,7.0
65649.0,16453.0,32.0,7.0
65647.0,16448.0,32.0,7.0
65645.0,16440.0,32.0,7.0
65641.0,16434.0,32.0,7.0
65639.0,16433.0,32.0,7.0
65638.0,16431.0,32.0,7.0
65636.0,16431.0,32.0,7.0
65632.0,16429.0,32.0,7.0
65632.0,16427.0,32.0,7.0
65630.0,16427.0,32.0,7.0
65624.0,16414.0,32.0,7.0
65448.0,16566.0,33.0,7.0
65444.0,16566.0,33.0,7.0
65442.0,16566.0,33.0,7.0
65434.0,16568.0,33.0,7.0
65431.0,16570.0,33.0,7.0
65425.0,16572.0,33.0,7.0
65421.0,16574.0,33.0,7.0
65419.0,16574.0,33.0,7.0
65415.0,16574.0,33.0,7.0
65412.0,16574.0,33.0,7.0
65408.0,16576.0,33.0,7.0
65404.0,16578.0,33.0,7.0
65397.0,16582.0,33.0,7.0
65395.0,16583.0,33.0,7.0
65393.0,16583.0,33.0,7.0
65391.0,16583.0,33.0,7.0
65389.0,16583.0,33.0,7.0
65385.0,16587.0,33.0,7.0
65385.0,16589.0,33.0,7.0
65383.0,16589.0,33.0,7.0
65380.0,16589.0,33.0,7.0
65378.0,16589.0,33.0,7.0
65376.0,16589.0,33.0,7.0
65374.0,16591.0,33.0,7.0
65370.0,16593.0,33.0,7.0
65365.0,16599.0,33.0,7.0
65359.0,16602.0,33.0,7.0
65357.0,16602.0,33.0,7.0
65357.0,16604.0,33.0,7.0
65355.0,16604.0,33.0,7.0
65353.0,16606.0,33.0,7.0
65348.0,16621.0,33.0,7.0
65346.0,16627.0,33.0,7.0
65346.0,16631.0,33.0,7.0
65346.0,16634.0,33.0,7.0
65346.0,16636.0,33.0,7.0
65346.0,16638.0,33.0,7.0
65346.0,16642.0,33.0,7.0
65346.0,16644.0,33.0,7.0
65346.0,16646.0,33.0,7.0
65346.0,16648.0,33.0,7.0
65346.0,16651.0,33.0,7.0
65346.0,16653.0,33.0,7.0
65349.0,16653.0,33.0,7.0
65355.0,16657.0,33.0,7.0
65357.0,16657.0,33.0,7.0
65361.0,16657.0,33.0,7.0
65365.0,16659.0,33.0,7.0
65366.0,16659.0,33.0,7.0
65368.0,16659.0,33.0,7.0
65368.0,16661.0,33.0,7.0
65370.0,16663.0,33.0,7.0
65374.0,16663.0,33.0,7.0
65376.0,16663.0,33.0,7.0
65382.0,16663.0,33.0,7.0
65383.0,16663.0,33.0,7.0
65387.0,16663.0,33.0,7.0
65391.0,16661.0,33.0,7.0
65395.0,16659.0,33.0,7.0
65397.0,16659.0,33.0,7.0
65400.0,16659.0,33.0,7.0
65402.0,16657.0,33.0,7.0
65404.0,16657.0,33.0,7.0
65410.0,16657.0,33.0,7.0
65414.0,16653.0,33.0,7.0
65415.0,16651.0,33.0,7.0
65417.0,16648.0,33.0,7.0
65419.0,16644.0,33.0,7.0
65423.0,16642.0,33.0,7.0
65423.0,16640.0,33.0,7.0
65427.0,16638.0,33.0,7.0
65429.0,16636.0,33.0,7.0
65431.0,16634.0,33.0,7.0
65432.0,16634.0,33.0,7.0
65434.0,16632.0,33.0,7.0
65436.0,16632.0,33.0,7.0
65442.0,16631.0,33.0,7.0
65446.0,16629.0,33.0,7.0
65448.0,16629.0,33.0,7.0
65451.0,16625.0,33.0,7.0
65455.0,16623.0,33.0,7.0
65455.0,16619.0,33.0,7.0
65459.0,16617.0,33.0,7.0
65461.0,16615.0,33.0,7.0
65463.0,16615.0,33.0,7.0
65466.0,16614.0,33.0,7.0
65468.0,16608.0,33.0,7.0
65472.0,16606.0,33.0,7.0
65474.0,16602.0,33.0,7.0
65474.0,16600.0,33.0,7.0
65474.0,16599.0,33.0,7.0
65474.0,16597.0,33.0,7.0
65474.0,16593.0,33.0,7.0
65474.0,16591.0,33.0,7.0
65474.0,16585.0,33.0,7.0
65472.0,16582.0,33.0,7.0
65470.0,16580.0,33.0,7.0
65466.0,16578.0,33.0,7.0
65465.0,16578.0,33.0,7.0
65465.0,16576.0,33.0,7.0
65448.0,16566.0,33.0,7.0
71526.0,20565.0,34.0,7.0
71534.0,20566.0,34.0,7.0
71539.0,20565.0,34.0,7.0
71541.0,20565.0,34.0,7.0
71545.0,20563.0,34.0,7.0
71549.0,20561.0,34.0,7.0
71550.0,20559.0,34.0,7.0
71552.0,20557.0,34.0,7.0
71554.0,20553.0,34.0,7.0
71556.0,20551.0,34.0,7.0
71556.0,20549.0,34.0,7.0
71560.0,20546.0,34.0,7.0
71562.0,20544.0,34.0,7.0
71564.0,20542.0,34.0,7.0
71567.0,20538.0,34.0,7.0
71567.0,20533.0,34.0,7.0
71569.0,20531.0,34.0,7.0
71569.0,20529.0,34.0,7.0
71569.0,20527.0,34.0,7.0
71571.0,20525.0,34.0,7.0
71571.0,20523.0,34.0,7.0
71571.0,20521.0,34.0,7.0
71573.0,20519.0,34.0,7.0
71573.0,20517.0,34.0,7.0
71575.0,20516.0,34.0,7.0
71575.0,20514.0,34.0,7.0
71575.0,20510.0,34.0,7.0
71575.0,20508.0,34.0,7.0
71575.0,20502.0,34.0,7.0
71577.0,20499.0,34.0,7.0
71577.0,20497.0,34.0,7.0
71575.0,20489.0,34.0,7.0
71575.0,20478.0,34.0,7.0
71573.0,20474.0,34.0,7.0
71573.0,20470.0,34.0,7.0
71573.0,20468.0,34.0,7.0
71573.0,20465.0,34.0,7.0
71573.0,20461.0,34.0,7.0
71573.0,20457.0,34.0,7.0
71571.0,20455.0,34.0,7.0
71571.0,20453.0,34.0,7.0
71569.0,20448.0,34.0,7.0
71567.0,20444.0,34.0,7.0
71567.0,20442.0,34.0,7.0
71566.0,20440.0,34.0,7.0
71564.0,20436.0,34.0,7.0
71560.0,20434.0,34.0,7.0
71558.0,20433.0,34.0,7.0
71556.0,20431.0,34.0,7.0
71554.0,20427.0,34.0,7.0
71552.0,20423.0,34.0,7.0
71550.0,20423.0,34.0,7.0
71549.0,20421.0,34.0,7.0
71545.0,20417.0,34.0,7.0
71545.0,20414.0,34.0,7.0
71541.0,20410.0,34.0,7.0
71539.0,20408.0,34.0,7.0
71537.0,20404.0,34.0,7.0
71535.0,20402.0,34.0,7.0
71534.0,20400.0,34.0,7.0
71534.0,20399.0,34.0,7.0
71528.0,20395.0,34.0,7.0
71522.0,20389.0,34.0,7.0
71517.0,20387.0,34.0,7.0
71515.0,20387.0,34.0,7.0
71509.0,20385.0,34.0,7.0
71505.0,20385.0,34.0,7.0
71500.0,20385.0,34.0,7.0
71498.0,20385.0,34.0,7.0
71494.0,20385.0,34.0,7.0
71492.0,20385.0,34.0,7.0
71490.0,20385.0,34.0,7.0
71488.0,20387.0,34.0,7.0
71484.0,20391.0,34.0,7.0
71483.0,20393.0,34.0,7.0
71477.0,20397.0,34.0,7.0
71475.0,20399.0,34.0,7.0
71471.0,20402.0,34.0,7.0
71471.0,20404.0,34.0,7.0
71469.0,20404.0,34.0,7.0
71469.0,20408.0,34.0,7.0
